movie_id,title,genres
3002,True Grit (1969),Adventure|Western
3003,Roadside Prophets (1992),Comedy|Drama
3004,Madame Sousatzka (1988),Drama
3005,Max Dugan Returns (1983),Comedy
3006,Midnight Express (1978),Drama
3007,Misery (1990),Horror
3008,Mr. Saturday Night (1992),Comedy|Drama
3009,Murphy's Romance (1985),Comedy|Romance
3010,My Life (1993),Drama
3011,Solaris (Solyaris) (1972),Drama|Sci-Fi
3012,Network (1976),Comedy|Drama
3013,No Way Out (1987),Thriller
3014,North Dallas Forty (1979),Comedy|Drama
3015,"Odd Couple, The (1968)",Comedy
3016,"Outlaw Josey Wales, The (1976)",Western
3017,Black and White (1999),Drama
3018,Frequency (2000),Drama|Thriller
3019,Ready to Rumble (2000),Comedy
3020,Return to Me (2000),Drama|Romance
3021,Rules of Engagement (2000),Drama|Thriller
3022,Joe Gould's Secret (2000),Drama
3023,Me Myself I (2000),Comedy
3024,"Bell, Book and Candle (1958)",Comedy|Romance
3025,"End of Violence, The (1997)",Drama|Thriller
3026,Force 10 from Navarone (1978),Action|War
3027,How to Stuff a Wild Bikini (1965),Comedy
3028,Mystery Train (1989),Comedy|Crime|Drama
3029,Taffin (1988),Action|Thriller
3030,Arthur (1981),Comedy|Romance
3031,Bachelor Party (1984),Comedy
3032,Parenthood (1989),Comedy|Drama
3033,Predator (1987),Action|Sci-Fi|Thriller
3034,"Prince of Tides, The (1991)",Drama|Romance
3035,"Postman Always Rings Twice, The (1981)",Crime|Thriller
3036,All the Vermeers in New York (1990),Comedy|Drama|Romance
3037,Freedom for Us (À nous la liberté ) (1931),Comedy
3038,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
3039,28 Days (2000),Comedy
3040,American Psycho (2000),Comedy|Horror|Thriller
3041,Keeping the Faith (2000),Comedy|Romance
3042,Where the Money Is (2000),Comedy|Drama
3043,East is East (1999),Comedy
3044,"Filth and the Fury, The (2000)",Documentary
3045,Passion of Mind (1999),Romance|Thriller
3046,Diner (1982),Comedy|Drama
3047,Shakes the Clown (1991),Comedy
3048,Cabaret (1972),Musical|War
3049,What Ever Happened to Baby Jane? (1962),Drama|Thriller
3050,Prick Up Your Ears (1987),Drama
3051,Auntie Mame (1958),Comedy|Drama
3052,Guys and Dolls (1955),Musical
3053,"Hunger, The (1983)",Horror
3054,Marathon Man (1976),Thriller
3055,Caddyshack (1980),Comedy
3056,Gossip (2000),Drama|Thriller
3057,Love and Basketball (2000),Drama|Romance
3058,U-571 (2000),Action|Thriller
3059,"Virgin Suicides, The (1999)",Comedy|Drama
3060,Jennifer 8 (1992),Thriller
3061,Limelight (1952),Drama
3062,Committed (2000),Comedy|Drama
3063,"Crow: Salvation, The (2000)",Action|Horror
3064,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
3065,Where the Heart Is (2000),Comedy|Drama
3066,"Big Kahuna, The (2000)",Comedy|Drama
3067,Bossa Nova (1999),Comedy
3068,Smiling Fish and Goat on Fire (1999),Drama
3069,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3070,"Last September, The (1999)",Drama
3071,Time Code (2000),Drama
3072,Carnosaur (1993),Horror|Sci-Fi
3073,Carnosaur 2 (1995),Horror|Sci-Fi
3074,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
3075,"Hidden, The (1987)",Action|Horror|Sci-Fi
3076,Two Moon Juction (1988),Drama
3077,Gladiator (2000),Action|Drama
3078,I Dreamed of Africa (2000),Drama
3079,Up at the Villa (2000),Drama
3080,Human Traffic (1999),Drama
3081,Breathless (1983),Action|Drama|Romance|Thriller
3082,"Great Locomotive Chase, The (1956)",Adventure|War
3083,"Idolmaker, The (1980)",Drama
3084,Inferno (1980),Horror
3085,"King of Marvin Gardens, The (1972)",Crime|Drama
3086,"Lords of Flatbush, The (1974)",Comedy
3087,Mr. Mom (1983),Comedy|Drama
3088,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi
3089,Battlefield Earth (2000),Action|Sci-Fi
3090,Center Stage (2000),Drama
3091,Screwed (2000),Comedy
3092,Whipped (2000),Comedy
3093,Hamlet (2000),Drama
3094,Anchors Aweigh (1945),Comedy|Musical
3095,Blue Hawaii (1961),Comedy|Musical
3096,G. I. Blues (1960),Musical
3097,Gypsy (1962),Musical
3098,King Creole (1958),Drama|Musical
3099,On the Town (1949),Musical
3100,Pee-wee's Big Adventure (1985),Comedy
3101,Roustabout (1964),Musical
3102,Saludos Amigos (1943),Animation|Children's|Comedy
3103,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
3104,Things Change (1988),Comedy
3105,Honeymoon in Vegas (1992),Comedy|Romance
3106,Dinosaur (2000),Animation|Children's
3107,Loser (2000),Comedy|Romance
3108,Road Trip (2000),Comedy
3109,Small Time Crooks (2000),Comedy
3110,"Hollywood Knights, The (1980)",Comedy
3111,"Myth of Fingerprints, The (1997)",Comedy|Drama
3112,"Twelve Chairs, The (1970)",Comedy
3113,Mission: Impossible 2 (2000),Action|Thriller
3114,Shanghai Noon (2000),Action
3115,Better Living Through Circuitry (1999),Documentary
3116,8 1/2 Women (1999),Comedy
3117,Carnival of Souls (1962),Horror|Thriller
3118,Flying Tigers (1942),Action|Drama|War
3119,"Gold Rush, The (1925)",Comedy
3120,Monsieur Verdoux (1947),Comedy
3121,On Her Majesty's Secret Service (1969),Action
3122,Seven Days in May (1964),Thriller
3123,"Spy Who Loved Me, The (1977)",Action
3124,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
3125,Vagabond (Sans toit ni loi) (1985),Drama
3126,Moonraker (1979),Action|Romance|Sci-Fi
3127,"Man with the Golden Gun, The (1974)",Action
3128,"King in New York, A (1957)",Comedy|Drama
3129,"Woman of Paris, A (1923)",Drama
3130,In Old California (1942),Western
3131,"Fighting Seabees, The (1944)",Action|Drama|War
3132,Dark Command (1940),Western
3133,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama
3134,Big Momma's House (2000),Comedy
3135,"Abominable Snowman, The (1957)",Horror|Sci-Fi
3136,American Gigolo (1980),Drama
3137,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror
3138,"Endless Summer, The (1966)",Documentary
3139,"Guns of Navarone, The (1961)",Action|Drama|War
3140,Blow-Out (La Grande Bouffe) (1973),Drama
3141,Pandora and the Flying Dutchman (1951),Drama
3142,Quatermass and the Pit (1967),Sci-Fi
3143,Quatermass II (1957),Sci-Fi|Thriller
3144,Puppet Master (1989),Horror|Sci-Fi|Thriller
3145,Puppet Master II (1990),Horror|Sci-Fi|Thriller
3146,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
3147,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3148,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
3149,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller
3150,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller
3151,Rent-A-Cop (1988),Action|Comedy
3152,Romeo and Juliet (1968),Drama|Romance
3153,Stay Tuned (1992),Comedy
3154,"Story of G.I. Joe, The (1945)",War
3155,Blazing Saddles (1974),Comedy|Western
3156,Benji (1974),Adventure|Children's
3157,Benji the Hunted (1987),Adventure|Children's
3158,For the Love of Benji (1977),Adventure|Children's
3159,White Christmas (1954),Musical
3160,Eraserhead (1977),Drama|Horror
3161,Baraka (1992),Documentary
3162,"Man with the Golden Arm, The (1955)",Drama
3163,"Decline of Western Civilization, The (1981)",Documentary
3164,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
3165,For a Few Dollars More (1965),Western
3166,Magnum Force (1973),Western
3167,Blood Simple (1984),Drama|Film-Noir
3168,"Fabulous Baker Boys, The (1989)",Drama|Romance
3169,Prizzi's Honor (1985),Comedy|Drama|Romance
3170,Flatliners (1990),Thriller
3171,Porky's (1981),Comedy
3172,Porky's II: The Next Day (1983),Comedy
3173,Porky's Revenge (1985),Comedy
3174,Private School (1983),Comedy
3175,Class of Nuke 'Em High (1986),Comedy|Horror
3176,"Toxic Avenger, The (1985)",Comedy|Horror
3177,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
3178,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
3179,Night of the Creeps (1986),Comedy|Horror|Sci-Fi
3180,Predator 2 (1990),Action|Sci-Fi|Thriller
3181,"Running Man, The (1987)",Action|Adventure|Sci-Fi
3182,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3183,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
3184,Alien Nation (1988),Crime|Drama|Sci-Fi
3185,Mad Max (1979),Action|Sci-Fi
3186,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
3187,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
3188,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
3189,Angel Heart (1987),Film-Noir|Mystery|Thriller
3190,Nine 1/2 Weeks (1986),Drama
3191,Firestarter (1984),Horror|Thriller
3192,Sleepwalkers (1992),Horror
3193,Action Jackson (1988),Action|Comedy
3194,Sarafina! (1992),Drama
3195,Soapdish (1991),Comedy
3196,"Long Walk Home, The (1990)",Drama
3197,Clara's Heart (1988),Drama
3198,Burglar (1987),Comedy
3199,Fatal Beauty (1987),Action|Crime
3200,Gone in 60 Seconds (2000),Action|Crime
3201,American Pimp (1999),Documentary
3202,Love's Labour's Lost (2000),Comedy|Romance
3203,Sunshine (1999),Drama
3204,Trixie (1999),Comedy
3205,Hamlet (1990),Drama
3206,Coming Home (1978),Drama|War
3207,American Pop (1981),Animation|Musical
3208,Assault on Precinct 13 (1976),Action|Thriller
3209,Near Dark (1987),Comedy|Horror
3210,One False Move (1991),Thriller
3211,Shaft (1971),Action|Crime
3212,"Conversation, The (1974)",Drama|Mystery
3213,Cutter's Way (1981),Drama|Thriller
3214,"Fury, The (1978)",Horror
3215,"Paper Chase, The (1973)",Drama
3216,Prince of the City (1981),Drama
3217,Serpico (1973),Crime|Drama
3218,"Big Carnival, The (1951)",Drama
3219,Lonely Are the Brave (1962),Drama|Western
3220,"Sugarland Express, The (1974)",Drama
3221,Trouble in Paradise (1932),Comedy|Romance
3222,Big Trouble in Little China (1986),Action|Comedy
3223,Badlands (1973),Crime|Drama
3224,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War
3225,Boys and Girls (2000),Comedy|Romance
3226,Shaft (2000),Action|Crime
3227,Titan A.E. (2000),Adventure|Animation|Sci-Fi
3228,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
3229,Jesus' Son (1999),Drama
3230,Time Regained (Le Temps Retrouvé) (1999),Drama
3231,Chicken Run (2000),Animation|Children's|Comedy
3232,"Me, Myself and Irene (2000)",Comedy
3233,"Patriot, The (2000)",Action|Drama|War
3234,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy
3235,"Perfect Storm, The (2000)",Action|Adventure|Thriller
3236,"Golden Bowl, The (2000)",Drama
3237,Asylum (1972),Horror
3238,Communion (1989),Drama|Sci-Fi|Thriller
3239,Fun and Fancy Free (1947),Animation|Children's|Musical
3240,"Kentucky Fried Movie, The (1977)",Comedy
3241,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama
3242,F/X (1986),Action|Crime|Thriller
3243,F/X 2 (1992),Action|Crime|Thriller
3244,"Hot Spot, The (1990)",Drama|Romance
3245,Missing in Action (1984),Action|War
3246,Missing in Action 2: The Beginning (1985),Action|War
3247,Braddock: Missing in Action III (1988),Action|War
3248,Thunderbolt and Lightfoot (1974),Action
3249,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
3250,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
3251,House Party (1990),Comedy
3252,House Party 2 (1991),Comedy
3253,Make Mine Music (1946),Animation|Children's|Musical
3254,Melody Time (1948),Animation|Children's|Musical
3255,Nekromantik (1987),Comedy|Horror
3256,On Our Merry Way (1948),Comedy|Drama
3257,Rocketship X-M (1950),Sci-Fi
3258,Shaft in Africa (1973),Action|Crime
3259,Shaft's Big Score! (1972),Action|Crime
3260,Croupier (1998),Crime|Drama
3261,"Kid, The (2000)",Comedy
3262,Scary Movie (2000),Comedy|Horror
3263,But I'm a Cheerleader (1999),Comedy
3264,Shower (Xizhao) (1999),Comedy
3265,Blowup (1966),Drama|Mystery
3266,"Pawnbroker, The (1965)",Drama
3267,Groove (2000),Drama
3268,Footloose (1984),Drama
3269,Duel in the Sun (1946),Western
3270,X-Men (2000),Action|Sci-Fi
3271,Chuck & Buck (2000),Comedy|Drama
3272,"Five Senses, The (1999)",Drama
3273,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller
3274,"In Crowd, The (2000)",Thriller
3275,What Lies Beneath (2000),Thriller
3276,Pokémon the Movie 2000 (2000),Animation|Children's
3277,Anatomy of a Murder (1959),Drama|Mystery
3278,Freejack (1992),Action|Sci-Fi
3279,Greaser's Palace (1972),Drama
3280,H.O.T.S. (1979),Comedy
3281,Knightriders (1981),Action|Adventure|Drama
3282,MacKenna's Gold (1969),Western
3283,Sinbad and the Eye of the Tiger (1977),Action|Adventure
3284,Two Women (La Ciociara) (1961),Drama|War
3285,What About Bob? (1991),Comedy
3286,White Sands (1992),Drama|Thriller
3287,Breaker Morant (1980),Drama|War
3288,Everything You Always Wanted to Know About Sex (1972),Comedy
3289,Interiors (1978),Drama
3290,Love and Death (1975),Comedy
3291,"Official Story, The (La Historia Oficial) (1985)",Drama
3292,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama
3293,Pot O' Gold (1941),Comedy|Musical
3294,Tampopo (1986),Comedy
3295,Thomas and the Magic Railroad (2000),Children's
3296,Nutty Professor II: The Klumps (2000),Comedy
3297,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
3298,Wonderland (1999),Drama
3299,Autumn in New York (2000),Drama|Romance
3300,Coyote Ugly (2000),Drama
3301,Hollow Man (2000),Horror|Sci-Fi|Thriller
3302,Space Cowboys (2000),Action|Sci-Fi
3303,Psycho Beach Party (2000),Comedy|Horror|Thriller
3304,Saving Grace (2000),Comedy
3305,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
3306,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
3307,Bronco Billy (1980),Adventure|Drama|Romance
3308,"Crush, The (1993)",Thriller
3309,Kelly's Heroes (1970),Action|Comedy|War
3310,Phantasm II (1988),Horror
3311,Phantasm III: Lord of the Dead (1994),Horror
3312,Phantasm IV: Oblivion (1998),Horror
3313,Pumpkinhead (1988),Horror
3314,Air America (1990),Action|Comedy
3315,Sleepaway Camp (1983),Horror
3316,Steel Magnolias (1989),Drama
3317,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama
3318,Easy Money (1983),Comedy
3319,"Ilsa, She Wolf of the SS (1974)",Horror
3320,Silent Fall (1994),Drama|Thriller
3321,"Spiral Staircase, The (1946)",Thriller
3322,Whatever Happened to Aunt Alice? (1969),Crime|Thriller
3323,I'm the One That I Want (2000),Comedy
3324,"Tao of Steve, The (2000)",Comedy
3325,"Tic Code, The (1998)",Drama
3326,Aimée & Jaguar (1999),Drama|Romance
3327,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance
3328,Bless the Child (2000),Thriller
3329,Cecil B. Demented (2000),Comedy
3330,"Eyes of Tammy Faye, The (2000)",Documentary
3331,"Opportunists, The (1999)",Crime
3332,"Replacements, The (2000)",Comedy
3333,About Adam (2000),Comedy
3334,"Cell, The (2000)",Sci-Fi|Thriller
3335,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
3336,"Original Kings of Comedy, The (2000)",Comedy|Documentary
3337,Sunset Strip (2000),Comedy
3338,All the Rage (a.k.a. It's the Rage) (1999),Drama
3339,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
3340,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
3341,Our Town (1940),Drama
3342,Shane (1953),Drama|Western
3343,"Suddenly, Last Summer (1959)",Drama
3344,Cat Ballou (1965),Comedy|Western
3345,"Couch in New York, A (1996)",Comedy|Romance
3346,"Devil Rides Out, The (1968)",Horror
3347,Supergirl (1984),Action|Adventure|Fantasy
3348,X: The Unknown (1956),Sci-Fi
3349,"Art of War, The (2000)",Action
3350,"Ballad of Ramblin' Jack, The (2000)",Documentary
3351,Bring It On (2000),Comedy
3352,Catfish in Black Bean Sauce (2000),Comedy|Drama
3353,"Crew, The (2000)",Comedy
3354,Love & Sex (2000),Comedy|Romance
3355,Steal This Movie! (2000),Drama
3356,Highlander: Endgame (2000),Action|Adventure|Fantasy
3357,Turn It Up (2000),Crime|Drama
3358,Anatomy (Anatomie) (2000),Horror
3359,Nurse Betty (2000),Comedy|Thriller
3360,Solas (1999),Drama
3361,"Watcher, The (2000)",Crime|Thriller
3362,"Way of the Gun, The (2000)",Crime|Thriller
3363,Almost Famous (2000),Comedy|Drama
3364,Bait (2000),Action|Comedy
3365,Crime and Punishment in Suburbia (2000),Comedy|Drama
3366,Duets (2000),Comedy|Drama
3367,Goya in Bordeaux (Goya en Bodeos) (1999),Drama
3368,Urbania (2000),Drama
3369,"Specials, The (2000)",Comedy
3370,Under Suspicion (2000),Crime
3371,Urban Legends: Final Cut (2000),Horror
3372,Woman on Top (2000),Comedy|Romance
3373,Dancer in the Dark (2000),Drama|Musical
3374,Best in Show (2000),Comedy
3375,Beautiful (2000),Comedy|Drama
3376,Barenaked in America (1999),Documentary
3377,"Broken Hearts Club, The (2000)",Drama
3378,Girlfight (2000),Drama
3379,Remember the Titans (2000),Drama
3380,Hellraiser (1987),Horror
3381,Hellbound: Hellraiser II (1988),Horror
3382,Hellraiser III: Hell on Earth (1992),Horror
3383,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
3384,Beach Party (1963),Comedy
3385,Bikini Beach (1964),Comedy
3386,Return of the Fly (1959),Horror|Sci-Fi
3387,Pajama Party (1964),Comedy
3388,Stranger Than Paradise (1984),Comedy
3389,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
3390,Fantastic Voyage (1966),Adventure|Sci-Fi
3391,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
3392,"Bank Dick, The (1940)",Comedy
3393,"Creature From the Black Lagoon, The (1954)",Horror
3394,"Giant Gila Monster, The (1959)",Horror|Sci-Fi
3395,"Invisible Man, The (1933)",Horror|Sci-Fi
3396,"Killer Shrews, The (1959)",Horror|Sci-Fi
3397,Kronos (1957),Sci-Fi
3398,Kronos (1973),Horror
3399,"Phantom of the Opera, The (1943)",Drama|Thriller
3400,Runaway (1984),Sci-Fi|Thriller
3401,"Slumber Party Massacre, The (1982)",Horror
3402,"Slumber Party Massacre II, The (1987)",Horror
3403,"Slumber Party Massacre III, The (1990)",Horror
3404,Sorority House Massacre (1986),Horror
3405,Sorority House Massacre II (1990),Horror
3406,Bamboozled (2000),Comedy
3407,Bootmen (2000),Comedy|Drama
3408,Digimon: The Movie (2000),Adventure|Animation|Children's
3409,Get Carter (2000),Action|Drama|Thriller
3410,Get Carter (1971),Thriller
3411,Meet the Parents (2000),Comedy
3412,Requiem for a Dream (2000),Drama
3413,Tigerland (2000),Drama
3414,Two Family House (2000),Drama
3415,"Contender, The (2000)",Drama|Thriller
